tax_id	abundance	lineage	estimated counts
16423	0.032182146579779074	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Roseiarcus;	939.6543158363894
12438	0.01922023198981839	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;	561.1923336387174
2417	0.0050746024066514435	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidicaldus;	148.16824106940885
6715	0.006085655490977223	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;	177.68896902555295
5386	0.0046618991804323225	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;canariense;	136.11813227026295
12361	0.006397643790617063	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Edaphobacter;	186.798403398437
5100	0.006599014725058735	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;	192.67803194226494
2736	0.015422997585155349	Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;	450.32068349136586
4482	0.004837924974287525	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;	141.25773339924717
13174	0.0004670307820770974	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;neutrinimicus;	13.63636477508709
2429	0.0008621265333577778	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;	25.172370520980397
18427	0.003460186696305114	Bacteria;Proteobacteria;Gammaproteobacteria;JG36-TzT-191;	101.03053115871671
9591	0.0030139512113876413	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Candidatus Koribacter;	88.00134747009635
1383	0.0029967945452773637	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;	87.50040713300847
6023	0.0062364096245511105	Bacteria;Actinobacteriota;Actinobacteria;Catenulisporales;Actinospicaceae;Actinospica;	182.09068821764333
4921	0.005295654760953986	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Rhodanobacter;	154.62252771033448
6531	0.018779001291004273	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;	548.3092796947427
1846	0.0012013165616815236	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;	35.07604096797713
289	0.0017405112931688218	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;	50.81944873794326
8291	0.0004879729555394271	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;	14.247834355840192
5392	0.0017597279202650495	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;	51.38053581589892
12394	0.0006326634501378419	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae (Subgroup 1);Granulicella;mallensis;	18.47250741712471
4964	0.0034167073017789614	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;	99.76101979734212
